fecha	tiempo	Lab-+X-W	Lab-+Y-W	Lab-+Z-W	Lab--X-W	Lab--Y-W	Lab--Z-W	Lab-Total-W	BOL-+X-W	BOL-+Y-W	BOL-+Z-W	BOL--X-W	BOL--Y-W	BOL--Z-W	BOL-Total-W
2026-11-13 02:21:00.000	0.000	0.774	0.184	0.000	0.000	0.000	0.913	3.743	0.716	0.171	0.000	0.000	0.000	0.845	3.464
2026-11-13 02:21:00.432	0.432	0.774	0.184	0.000	0.000	0.000	0.913	3.743	0.716	0.171	0.000	0.000	0.000	0.845	3.464
2026-11-13 02:21:00.863	0.864	0.773	0.184	0.000	0.000	0.000	0.914	3.743	0.716	0.171	0.000	0.000	0.000	0.846	3.464
2026-11-13 02:21:01.296	1.296	0.773	0.184	0.000	0.000	0.000	0.914	3.743	0.715	0.171	0.000	0.000	0.000	0.846	3.463
2026-11-13 02:21:01.728	1.728	0.772	0.184	0.000	0.000	0.000	0.915	3.743	0.715	0.171	0.000	0.000	0.000	0.846	3.463
2026-11-13 02:21:02.159	2.160	0.772	0.184	0.000	0.000	0.000	0.915	3.743	0.714	0.171	0.000	0.000	0.000	0.847	3.463
2026-11-13 02:21:02.592	2.592	0.772	0.184	0.000	0.000	0.000	0.915	3.743	0.714	0.171	0.000	0.000	0.000	0.847	3.463
2026-11-13 02:21:03.024	3.024	0.771	0.184	0.000	0.000	0.000	0.916	3.742	0.714	0.171	0.000	0.000	0.000	0.847	3.463
2026-11-13 02:21:03.455	3.456	0.771	0.184	0.000	0.000	0.000	0.916	3.742	0.713	0.171	0.000	0.000	0.000	0.848	3.463
2026-11-13 02:21:03.888	3.888	0.770	0.184	0.000	0.000	0.000	0.916	3.742	0.713	0.171	0.000	0.000	0.000	0.848	3.463
2026-11-13 02:21:04.320	4.320	0.770	0.184	0.000	0.000	0.000	0.917	3.742	0.712	0.171	0.000	0.000	0.000	0.848	3.463
2026-11-13 02:21:04.751	4.752	0.769	0.184	0.000	0.000	0.000	0.917	3.742	0.712	0.171	0.000	0.000	0.000	0.849	3.462
2026-11-13 02:21:05.184	5.184	0.769	0.184	0.000	0.000	0.000	0.917	3.742	0.712	0.171	0.000	0.000	0.000	0.849	3.462
2026-11-13 02:21:05.616	5.616	0.769	0.184	0.000	0.000	0.000	0.918	3.742	0.711	0.171	0.000	0.000	0.000	0.849	3.462
2026-11-13 02:21:06.047	6.048	0.768	0.184	0.000	0.000	0.000	0.918	3.741	0.711	0.171	0.000	0.000	0.000	0.850	3.462
2026-11-13 02:21:06.480	6.480	0.768	0.184	0.000	0.000	0.000	0.919	3.741	0.710	0.171	0.000	0.000	0.000	0.850	3.462
2026-11-13 02:21:06.911	6.912	0.767	0.184	0.000	0.000	0.000	0.919	3.741	0.710	0.171	0.000	0.000	0.000	0.850	3.462
2026-11-13 02:21:07.343	7.344	0.767	0.184	0.000	0.000	0.000	0.919	3.741	0.710	0.171	0.000	0.000	0.000	0.851	3.462
2026-11-13 02:21:07.776	7.776	0.766	0.184	0.000	0.000	0.000	0.920	3.741	0.709	0.171	0.000	0.000	0.000	0.851	3.461
2026-11-13 02:21:08.207	8.208	0.766	0.184	0.000	0.000	0.000	0.920	3.741	0.709	0.171	0.000	0.000	0.000	0.851	3.461
2026-11-13 02:21:08.639	8.640	0.766	0.184	0.000	0.000	0.000	0.920	3.741	0.708	0.171	0.000	0.000	0.000	0.852	3.461
2026-11-13 02:21:09.072	9.072	0.765	0.184	0.000	0.000	0.000	0.921	3.740	0.708	0.171	0.000	0.000	0.000	0.852	3.461
2026-11-13 02:21:09.503	9.504	0.765	0.184	0.000	0.000	0.000	0.921	3.740	0.708	0.171	0.000	0.000	0.000	0.852	3.461
2026-11-13 02:21:09.935	9.936	0.764	0.184	0.000	0.000	0.000	0.921	3.740	0.707	0.171	0.000	0.000	0.000	0.853	3.461
2026-11-13 02:21:10.368	10.368	0.764	0.184	0.000	0.000	0.000	0.922	3.740	0.707	0.171	0.000	0.000	0.000	0.853	3.461
2026-11-13 02:21:10.799	10.800	0.763	0.184	0.000	0.000	0.000	0.922	3.740	0.706	0.171	0.000	0.000	0.000	0.853	3.460
2026-11-13 02:21:11.231	11.232	0.763	0.184	0.000	0.000	0.000	0.923	3.740	0.706	0.171	0.000	0.000	0.000	0.854	3.460
2026-11-13 02:21:11.664	11.664	0.762	0.184	0.000	0.000	0.000	0.923	3.740	0.706	0.171	0.000	0.000	0.000	0.854	3.460
2026-11-13 02:21:12.095	12.096	0.762	0.184	0.000	0.000	0.000	0.923	3.739	0.705	0.171	0.000	0.000	0.000	0.854	3.460
2026-11-13 02:21:12.527	12.528	0.762	0.184	0.000	0.000	0.000	0.924	3.739	0.705	0.171	0.000	0.000	0.000	0.855	3.460
2026-11-13 02:21:12.960	12.960	0.761	0.184	0.000	0.000	0.000	0.924	3.739	0.704	0.171	0.000	0.000	0.000	0.855	3.460
2026-11-13 02:21:13.391	13.392	0.761	0.184	0.000	0.000	0.000	0.924	3.739	0.704	0.171	0.000	0.000	0.000	0.855	3.460
2026-11-13 02:21:13.824	13.824	0.760	0.184	0.000	0.000	0.000	0.925	3.739	0.704	0.171	0.000	0.000	0.000	0.856	3.460
2026-11-13 02:21:14.256	14.256	0.760	0.184	0.000	0.000	0.000	0.925	3.739	0.703	0.171	0.000	0.000	0.000	0.856	3.459
2026-11-13 02:21:14.687	14.688	0.759	0.184	0.000	0.000	0.000	0.925	3.738	0.703	0.171	0.000	0.000	0.000	0.856	3.459
2026-11-13 02:21:15.120	15.120	0.759	0.184	0.000	0.000	0.000	0.926	3.738	0.702	0.171	0.000	0.000	0.000	0.857	3.459
2026-11-13 02:21:15.552	15.552	0.759	0.184	0.000	0.000	0.000	0.926	3.738	0.702	0.171	0.000	0.000	0.000	0.857	3.459
2026-11-13 02:21:15.983	15.984	0.758	0.184	0.000	0.000	0.000	0.926	3.738	0.701	0.171	0.000	0.000	0.000	0.857	3.459
2026-11-13 02:21:16.416	16.416	0.758	0.184	0.000	0.000	0.000	0.927	3.738	0.701	0.171	0.000	0.000	0.000	0.858	3.459
2026-11-13 02:21:16.848	16.848	0.757	0.184	0.000	0.000	0.000	0.927	3.738	0.701	0.171	0.000	0.000	0.000	0.858	3.458
2026-11-13 02:21:17.279	17.280	0.757	0.184	0.000	0.000	0.000	0.928	3.738	0.700	0.171	0.000	0.000	0.000	0.858	3.458
2026-11-13 02:21:17.712	17.712	0.756	0.184	0.000	0.000	0.000	0.928	3.737	0.700	0.171	0.000	0.000	0.000	0.859	3.458
2026-11-13 02:21:18.144	18.144	0.756	0.184	0.000	0.000	0.000	0.928	3.737	0.699	0.171	0.000	0.000	0.000	0.859	3.458
2026-11-13 02:21:18.575	18.576	0.755	0.184	0.000	0.000	0.000	0.929	3.737	0.699	0.171	0.000	0.000	0.000	0.859	3.458
2026-11-13 02:21:19.008	19.008	0.755	0.184	0.000	0.000	0.000	0.929	3.737	0.699	0.171	0.000	0.000	0.000	0.860	3.458
2026-11-13 02:21:19.440	19.440	0.755	0.184	0.000	0.000	0.000	0.929	3.737	0.698	0.171	0.000	0.000	0.000	0.860	3.458
2026-11-13 02:21:19.871	19.872	0.754	0.184	0.000	0.000	0.000	0.930	3.737	0.698	0.171	0.000	0.000	0.000	0.860	3.457
2026-11-13 02:21:20.304	20.304	0.754	0.184	0.000	0.000	0.000	0.930	3.736	0.697	0.171	0.000	0.000	0.000	0.861	3.457
2026-11-13 02:21:20.735	20.736	0.753	0.184	0.000	0.000	0.000	0.930	3.736	0.697	0.171	0.000	0.000	0.000	0.861	3.457
2026-11-13 02:21:21.167	21.168	0.753	0.184	0.000	0.000	0.000	0.931	3.736	0.697	0.171	0.000	0.000	0.000	0.861	3.457
2026-11-13 02:21:21.600	21.600	0.752	0.184	0.000	0.000	0.000	0.931	3.736	0.696	0.171	0.000	0.000	0.000	0.862	3.457
2026-11-13 02:21:22.031	22.032	0.752	0.184	0.000	0.000	0.000	0.931	3.736	0.696	0.171	0.000	0.000	0.000	0.862	3.457
2026-11-13 02:21:22.463	22.464	0.752	0.184	0.000	0.000	0.000	0.932	3.736	0.695	0.171	0.000	0.000	0.000	0.862	3.456
2026-11-13 02:21:22.896	22.896	0.751	0.184	0.000	0.000	0.000	0.932	3.735	0.695	0.171	0.000	0.000	0.000	0.863	3.456
2026-11-13 02:21:23.327	23.328	0.751	0.184	0.000	0.000	0.000	0.933	3.735	0.695	0.171	0.000	0.000	0.000	0.863	3.456
2026-11-13 02:21:23.759	23.760	0.750	0.184	0.000	0.000	0.000	0.933	3.735	0.694	0.171	0.000	0.000	0.000	0.863	3.456
2026-11-13 02:21:24.192	24.192	0.750	0.184	0.000	0.000	0.000	0.933	3.735	0.694	0.171	0.000	0.000	0.000	0.864	3.456
2026-11-13 02:21:24.623	24.624	0.749	0.184	0.000	0.000	0.000	0.934	3.735	0.693	0.171	0.000	0.000	0.000	0.864	3.456
2026-11-13 02:21:25.055	25.056	0.749	0.184	0.000	0.000	0.000	0.934	3.734	0.693	0.171	0.000	0.000	0.000	0.864	3.456
2026-11-13 02:21:25.488	25.488	0.748	0.184	0.000	0.000	0.000	0.934	3.734	0.693	0.171	0.000	0.000	0.000	0.865	3.455
2026-11-13 02:21:25.919	25.920	0.748	0.184	0.000	0.000	0.000	0.935	3.734	0.692	0.171	0.000	0.000	0.000	0.865	3.455
2026-11-13 02:21:26.351	26.352	0.748	0.184	0.000	0.000	0.000	0.935	3.734	0.692	0.171	0.000	0.000	0.000	0.865	3.455
2026-11-13 02:21:26.784	26.784	0.747	0.184	0.000	0.000	0.000	0.935	3.734	0.691	0.171	0.000	0.000	0.000	0.866	3.455
2026-11-13 02:21:27.215	27.216	0.747	0.184	0.000	0.000	0.000	0.936	3.734	0.691	0.171	0.000	0.000	0.000	0.866	3.455
2026-11-13 02:21:27.648	27.648	0.746	0.184	0.000	0.000	0.000	0.936	3.733	0.690	0.171	0.000	0.000	0.000	0.866	3.455
2026-11-13 02:21:28.080	28.080	0.746	0.184	0.000	0.000	0.000	0.936	3.733	0.690	0.171	0.000	0.000	0.000	0.866	3.454
2026-11-13 02:21:28.511	28.512	0.745	0.184	0.000	0.000	0.000	0.937	3.733	0.690	0.171	0.000	0.000	0.000	0.867	3.454
2026-11-13 02:21:28.944	28.944	0.745	0.184	0.000	0.000	0.000	0.937	3.733	0.689	0.171	0.000	0.000	0.000	0.867	3.454
2026-11-13 02:21:29.376	29.376	0.744	0.184	0.000	0.000	0.000	0.937	3.733	0.689	0.171	0.000	0.000	0.000	0.867	3.454
2026-11-13 02:21:29.807	29.808	0.744	0.184	0.000	0.000	0.000	0.938	3.733	0.688	0.171	0.000	0.000	0.000	0.868	3.454
2026-11-13 02:21:30.240	30.240	0.744	0.184	0.000	0.000	0.000	0.938	3.732	0.688	0.171	0.000	0.000	0.000	0.868	3.454
2026-11-13 02:21:30.672	30.672	0.743	0.184	0.000	0.000	0.000	0.939	3.732	0.688	0.171	0.000	0.000	0.000	0.868	3.453
2026-11-13 02:21:31.103	31.104	0.743	0.184	0.000	0.000	0.000	0.939	3.732	0.687	0.171	0.000	0.000	0.000	0.869	3.453
2026-11-13 02:21:31.536	31.536	0.742	0.184	0.000	0.000	0.000	0.939	3.732	0.687	0.171	0.000	0.000	0.000	0.869	3.453
2026-11-13 02:21:31.968	31.968	0.742	0.184	0.000	0.000	0.000	0.940	3.732	0.686	0.171	0.000	0.000	0.000	0.869	3.453
2026-11-13 02:21:32.399	32.400	0.741	0.184	0.000	0.000	0.000	0.940	3.731	0.686	0.171	0.000	0.000	0.000	0.870	3.453
2026-11-13 02:21:32.832	32.832	0.741	0.184	0.000	0.000	0.000	0.940	3.731	0.686	0.171	0.000	0.000	0.000	0.870	3.453
2026-11-13 02:21:33.264	33.264	0.740	0.184	0.000	0.000	0.000	0.941	3.731	0.685	0.171	0.000	0.000	0.000	0.870	3.452
2026-11-13 02:21:33.695	33.696	0.740	0.184	0.000	0.000	0.000	0.941	3.731	0.685	0.171	0.000	0.000	0.000	0.871	3.452
2026-11-13 02:21:34.128	34.128	0.740	0.184	0.000	0.000	0.000	0.941	3.731	0.684	0.171	0.000	0.000	0.000	0.871	3.452
2026-11-13 02:21:34.559	34.560	0.739	0.184	0.000	0.000	0.000	0.942	3.730	0.684	0.171	0.000	0.000	0.000	0.871	3.452
2026-11-13 02:21:34.991	34.992	0.739	0.184	0.000	0.000	0.000	0.942	3.730	0.684	0.171	0.000	0.000	0.000	0.872	3.452
2026-11-13 02:21:35.424	35.424	0.738	0.184	0.000	0.000	0.000	0.942	3.730	0.683	0.171	0.000	0.000	0.000	0.872	3.451
2026-11-13 02:21:35.855	35.856	0.738	0.184	0.000	0.000	0.000	0.943	3.730	0.683	0.171	0.000	0.000	0.000	0.872	3.451
2026-11-13 02:21:36.287	36.288	0.737	0.184	0.000	0.000	0.000	0.943	3.730	0.682	0.171	0.000	0.000	0.000	0.873	3.451
2026-11-13 02:21:36.720	36.720	0.737	0.184	0.000	0.000	0.000	0.943	3.729	0.682	0.171	0.000	0.000	0.000	0.873	3.451
2026-11-13 02:21:37.151	37.152	0.736	0.184	0.000	0.000	0.000	0.944	3.729	0.681	0.171	0.000	0.000	0.000	0.873	3.451
2026-11-13 02:21:37.583	37.584	0.736	0.184	0.000	0.000	0.000	0.944	3.729	0.681	0.171	0.000	0.000	0.000	0.874	3.451
2026-11-13 02:21:38.016	38.016	0.736	0.184	0.000	0.000	0.000	0.944	3.729	0.681	0.171	0.000	0.000	0.000	0.874	3.450
2026-11-13 02:21:38.447	38.448	0.735	0.184	0.000	0.000	0.000	0.945	3.729	0.680	0.171	0.000	0.000	0.000	0.874	3.450
2026-11-13 02:21:38.879	38.880	0.735	0.184	0.000	0.000	0.000	0.945	3.729	0.680	0.171	0.000	0.000	0.000	0.875	3.450
2026-11-13 02:21:39.312	39.312	0.734	0.184	0.000	0.000	0.000	0.946	3.728	0.679	0.171	0.000	0.000	0.000	0.875	3.450
2026-11-13 02:21:39.743	39.744	0.734	0.184	0.000	0.000	0.000	0.946	3.728	0.679	0.171	0.000	0.000	0.000	0.875	3.450
2026-11-13 02:21:40.175	40.176	0.733	0.184	0.000	0.000	0.000	0.946	3.728	0.679	0.171	0.000	0.000	0.000	0.876	3.449
2026-11-13 02:21:40.608	40.608	0.733	0.184	0.000	0.000	0.000	0.947	3.728	0.678	0.171	0.000	0.000	0.000	0.876	3.449
2026-11-13 02:21:41.039	41.040	0.732	0.184	0.000	0.000	0.000	0.947	3.727	0.678	0.171	0.000	0.000	0.000	0.876	3.449
2026-11-13 02:21:41.472	41.472	0.732	0.184	0.000	0.000	0.000	0.947	3.727	0.677	0.171	0.000	0.000	0.000	0.876	3.449
2026-11-13 02:21:41.904	41.904	0.732	0.184	0.000	0.000	0.000	0.948	3.727	0.677	0.171	0.000	0.000	0.000	0.877	3.449
2026-11-13 02:21:42.335	42.336	0.731	0.184	0.000	0.000	0.000	0.948	3.727	0.676	0.171	0.000	0.000	0.000	0.877	3.449
2026-11-13 02:21:42.768	42.768	0.731	0.184	0.000	0.000	0.000	0.948	3.727	0.676	0.171	0.000	0.000	0.000	0.877	3.448
2026-11-13 02:21:43.200	43.200	0.730	0.184	0.000	0.000	0.000	0.949	3.726	0.676	0.171	0.000	0.000	0.000	0.878	3.448
2026-11-13 02:21:43.631	43.632	0.730	0.184	0.000	0.000	0.000	0.949	3.726	0.675	0.171	0.000	0.000	0.000	0.878	3.448
2026-11-13 02:21:44.064	44.064	0.729	0.184	0.000	0.000	0.000	0.949	3.726	0.675	0.171	0.000	0.000	0.000	0.878	3.448
2026-11-13 02:21:44.496	44.496	0.729	0.184	0.000	0.000	0.000	0.950	3.726	0.674	0.171	0.000	0.000	0.000	0.879	3.448
2026-11-13 02:21:44.927	44.928	0.728	0.184	0.000	0.000	0.000	0.950	3.726	0.674	0.171	0.000	0.000	0.000	0.879	3.447
2026-11-13 02:21:45.360	45.360	0.728	0.184	0.000	0.000	0.000	0.950	3.725	0.674	0.171	0.000	0.000	0.000	0.879	3.447
2026-11-13 02:21:45.792	45.792	0.728	0.184	0.000	0.000	0.000	0.951	3.725	0.673	0.171	0.000	0.000	0.000	0.880	3.447
2026-11-13 02:21:46.223	46.224	0.727	0.184	0.000	0.000	0.000	0.951	3.725	0.673	0.171	0.000	0.000	0.000	0.880	3.447
2026-11-13 02:21:46.656	46.656	0.727	0.184	0.000	0.000	0.000	0.951	3.725	0.672	0.171	0.000	0.000	0.000	0.880	3.447
2026-11-13 02:21:47.088	47.088	0.726	0.184	0.000	0.000	0.000	0.952	3.725	0.672	0.171	0.000	0.000	0.000	0.881	3.446
2026-11-13 02:21:47.519	47.520	0.726	0.184	0.000	0.000	0.000	0.952	3.724	0.672	0.171	0.000	0.000	0.000	0.881	3.446
2026-11-13 02:21:47.952	47.952	0.725	0.184	0.000	0.000	0.000	0.952	3.724	0.671	0.171	0.000	0.000	0.000	0.881	3.446
2026-11-13 02:21:48.383	48.384	0.725	0.184	0.000	0.000	0.000	0.953	3.724	0.671	0.171	0.000	0.000	0.000	0.882	3.446
2026-11-13 02:21:48.815	48.816	0.724	0.184	0.000	0.000	0.000	0.953	3.724	0.670	0.171	0.000	0.000	0.000	0.882	3.446
2026-11-13 02:21:49.248	49.248	0.724	0.184	0.000	0.000	0.000	0.953	3.724	0.670	0.171	0.000	0.000	0.000	0.882	3.445
2026-11-13 02:21:49.679	49.680	0.723	0.184	0.000	0.000	0.000	0.954	3.723	0.669	0.171	0.000	0.000	0.000	0.883	3.445
2026-11-13 02:21:50.111	50.112	0.723	0.184	0.000	0.000	0.000	0.954	3.723	0.669	0.171	0.000	0.000	0.000	0.883	3.445
2026-11-13 02:21:50.544	50.544	0.723	0.184	0.000	0.000	0.000	0.954	3.723	0.669	0.171	0.000	0.000	0.000	0.883	3.445
2026-11-13 02:21:50.975	50.976	0.722	0.184	0.000	0.000	0.000	0.955	3.723	0.668	0.171	0.000	0.000	0.000	0.883	3.445
2026-11-13 02:21:51.407	51.408	0.722	0.184	0.000	0.000	0.000	0.955	3.722	0.668	0.171	0.000	0.000	0.000	0.884	3.444
2026-11-13 02:21:51.840	51.840	0.721	0.184	0.000	0.000	0.000	0.955	3.722	0.667	0.171	0.000	0.000	0.000	0.884	3.444
2026-11-13 02:21:52.271	52.272	0.721	0.184	0.000	0.000	0.000	0.956	3.722	0.667	0.171	0.000	0.000	0.000	0.884	3.444
2026-11-13 02:21:52.703	52.704	0.720	0.184	0.000	0.000	0.000	0.956	3.722	0.666	0.171	0.000	0.000	0.000	0.885	3.444
2026-11-13 02:21:53.136	53.136	0.720	0.184	0.000	0.000	0.000	0.957	3.722	0.666	0.171	0.000	0.000	0.000	0.885	3.444
2026-11-13 02:21:53.567	53.568	0.719	0.184	0.000	0.000	0.000	0.957	3.721	0.666	0.171	0.000	0.000	0.000	0.885	3.443
2026-11-13 02:21:54.000	54.000	0.719	0.184	0.000	0.000	0.000	0.957	3.721	0.665	0.171	0.000	0.000	0.000	0.886	3.443
2026-11-13 02:21:54.432	54.432	0.718	0.184	0.000	0.000	0.000	0.958	3.721	0.665	0.171	0.000	0.000	0.000	0.886	3.443
2026-11-13 02:21:54.863	54.864	0.718	0.184	0.000	0.000	0.000	0.958	3.721	0.664	0.171	0.000	0.000	0.000	0.886	3.443
2026-11-13 02:21:55.296	55.296	0.718	0.184	0.000	0.000	0.000	0.958	3.720	0.664	0.171	0.000	0.000	0.000	0.887	3.443
2026-11-13 02:21:55.728	55.728	0.717	0.184	0.000	0.000	0.000	0.959	3.720	0.664	0.171	0.000	0.000	0.000	0.887	3.442
2026-11-13 02:21:56.159	56.160	0.717	0.184	0.000	0.000	0.000	0.959	3.720	0.663	0.171	0.000	0.000	0.000	0.887	3.442
2026-11-13 02:21:56.592	56.592	0.716	0.184	0.000	0.000	0.000	0.959	3.720	0.663	0.171	0.000	0.000	0.000	0.888	3.442
2026-11-13 02:21:57.024	57.024	0.716	0.184	0.000	0.000	0.000	0.960	3.719	0.662	0.171	0.000	0.000	0.000	0.888	3.442
2026-11-13 02:21:57.455	57.456	0.715	0.184	0.000	0.000	0.000	0.960	3.719	0.662	0.171	0.000	0.000	0.000	0.888	3.441
2026-11-13 02:21:57.888	57.888	0.715	0.184	0.000	0.000	0.000	0.960	3.719	0.661	0.171	0.000	0.000	0.000	0.889	3.441
2026-11-13 02:21:58.320	58.320	0.714	0.184	0.000	0.000	0.000	0.961	3.719	0.661	0.171	0.000	0.000	0.000	0.889	3.441
2026-11-13 02:21:58.751	58.752	0.714	0.184	0.000	0.000	0.000	0.961	3.719	0.661	0.171	0.000	0.000	0.000	0.889	3.441
2026-11-13 02:21:59.184	59.184	0.714	0.184	0.000	0.000	0.000	0.961	3.718	0.660	0.171	0.000	0.000	0.000	0.889	3.441
2026-11-13 02:21:59.616	59.616	0.713	0.184	0.000	0.000	0.000	0.962	3.718	0.660	0.171	0.000	0.000	0.000	0.890	3.440
2026-11-13 02:22:00.047	60.048	0.713	0.184	0.000	0.000	0.000	0.962	3.718	0.659	0.171	0.000	0.000	0.000	0.890	3.440
2026-11-13 02:22:00.480	60.480	0.712	0.184	0.000	0.000	0.000	0.962	3.718	0.659	0.171	0.000	0.000	0.000	0.890	3.440
2026-11-13 02:22:00.911	60.912	0.712	0.184	0.000	0.000	0.000	0.963	3.717	0.659	0.171	0.000	0.000	0.000	0.891	3.440
2026-11-13 02:22:01.343	61.344	0.711	0.184	0.000	0.000	0.000	0.963	3.717	0.658	0.171	0.000	0.000	0.000	0.891	3.439
2026-11-13 02:22:01.776	61.776	0.711	0.184	0.000	0.000	0.000	0.963	3.717	0.658	0.171	0.000	0.000	0.000	0.891	3.439
2026-11-13 02:22:02.207	62.208	0.710	0.184	0.000	0.000	0.000	0.964	3.717	0.657	0.171	0.000	0.000	0.000	0.892	3.439
2026-11-13 02:22:02.639	62.640	0.710	0.184	0.000	0.000	0.000	0.964	3.716	0.657	0.171	0.000	0.000	0.000	0.892	3.439
2026-11-13 02:22:03.072	63.072	0.709	0.184	0.000	0.000	0.000	0.964	3.716	0.656	0.171	0.000	0.000	0.000	0.892	3.439
2026-11-13 02:22:03.503	63.504	0.709	0.184	0.000	0.000	0.000	0.965	3.716	0.656	0.171	0.000	0.000	0.000	0.893	3.438
2026-11-13 02:22:03.935	63.936	0.708	0.184	0.000	0.000	0.000	0.965	3.716	0.656	0.171	0.000	0.000	0.000	0.893	3.438
2026-11-13 02:22:04.368	64.368	0.708	0.184	0.000	0.000	0.000	0.965	3.715	0.655	0.171	0.000	0.000	0.000	0.893	3.438
2026-11-13 02:22:04.799	64.800	0.708	0.184	0.000	0.000	0.000	0.966	3.715	0.655	0.171	0.000	0.000	0.000	0.893	3.438
2026-11-13 02:22:05.231	65.232	0.707	0.184	0.000	0.000	0.000	0.966	3.715	0.654	0.171	0.000	0.000	0.000	0.894	3.437
2026-11-13 02:22:05.664	65.664	0.707	0.184	0.000	0.000	0.000	0.966	3.715	0.654	0.171	0.000	0.000	0.000	0.894	3.437
2026-11-13 02:22:06.095	66.096	0.706	0.184	0.000	0.000	0.000	0.967	3.714	0.653	0.171	0.000	0.000	0.000	0.894	3.437
2026-11-13 02:22:06.527	66.528	0.706	0.184	0.000	0.000	0.000	0.967	3.714	0.653	0.171	0.000	0.000	0.000	0.895	3.437
2026-11-13 02:22:06.960	66.960	0.705	0.184	0.000	0.000	0.000	0.967	3.714	0.653	0.171	0.000	0.000	0.000	0.895	3.437
2026-11-13 02:22:07.391	67.392	0.705	0.184	0.000	0.000	0.000	0.968	3.714	0.652	0.171	0.000	0.000	0.000	0.895	3.436
2026-11-13 02:22:07.824	67.824	0.704	0.184	0.000	0.000	0.000	0.968	3.713	0.652	0.171	0.000	0.000	0.000	0.896	3.436
2026-11-13 02:22:08.256	68.256	0.704	0.184	0.000	0.000	0.000	0.968	3.713	0.651	0.171	0.000	0.000	0.000	0.896	3.436
2026-11-13 02:22:08.687	68.688	0.703	0.184	0.000	0.000	0.000	0.969	3.713	0.651	0.171	0.000	0.000	0.000	0.896	3.436
2026-11-13 02:22:09.120	69.120	0.703	0.184	0.000	0.000	0.000	0.969	3.713	0.651	0.171	0.000	0.000	0.000	0.897	3.435
2026-11-13 02:22:09.552	69.552	0.703	0.184	0.000	0.000	0.000	0.969	3.712	0.650	0.171	0.000	0.000	0.000	0.897	3.435
2026-11-13 02:22:09.983	69.984	0.702	0.184	0.000	0.000	0.000	0.970	3.712	0.650	0.171	0.000	0.000	0.000	0.897	3.435
2026-11-13 02:22:10.416	70.416	0.702	0.184	0.000	0.000	0.000	0.970	3.712	0.649	0.171	0.000	0.000	0.000	0.897	3.435
2026-11-13 02:22:10.848	70.848	0.701	0.184	0.000	0.000	0.000	0.970	3.712	0.649	0.171	0.000	0.000	0.000	0.898	3.434
2026-11-13 02:22:11.279	71.280	0.701	0.184	0.000	0.000	0.000	0.971	3.711	0.648	0.171	0.000	0.000	0.000	0.898	3.434
2026-11-13 02:22:11.712	71.712	0.700	0.184	0.000	0.000	0.000	0.971	3.711	0.648	0.171	0.000	0.000	0.000	0.898	3.434
2026-11-13 02:22:12.144	72.144	0.700	0.184	0.000	0.000	0.000	0.971	3.711	0.648	0.171	0.000	0.000	0.000	0.899	3.434
2026-11-13 02:22:12.575	72.576	0.699	0.184	0.000	0.000	0.000	0.972	3.711	0.647	0.171	0.000	0.000	0.000	0.899	3.434
2026-11-13 02:22:13.008	73.008	0.699	0.184	0.000	0.000	0.000	0.972	3.710	0.647	0.171	0.000	0.000	0.000	0.899	3.433
2026-11-13 02:22:13.440	73.440	0.698	0.184	0.000	0.000	0.000	0.972	3.710	0.646	0.171	0.000	0.000	0.000	0.900	3.433
2026-11-13 02:22:13.871	73.872	0.698	0.184	0.000	0.000	0.000	0.973	3.710	0.646	0.171	0.000	0.000	0.000	0.900	3.433
2026-11-13 02:22:14.304	74.304	0.698	0.184	0.000	0.000	0.000	0.973	3.710	0.645	0.171	0.000	0.000	0.000	0.900	3.433
2026-11-13 02:22:14.735	74.736	0.697	0.184	0.000	0.000	0.000	0.973	3.709	0.645	0.171	0.000	0.000	0.000	0.901	3.432
2026-11-13 02:22:15.167	75.168	0.697	0.184	0.000	0.000	0.000	0.974	3.709	0.645	0.171	0.000	0.000	0.000	0.901	3.432
2026-11-13 02:22:15.600	75.600	0.696	0.184	0.000	0.000	0.000	0.974	3.709	0.644	0.171	0.000	0.000	0.000	0.901	3.432
2026-11-13 02:22:16.031	76.032	0.696	0.184	0.000	0.000	0.000	0.974	3.709	0.644	0.171	0.000	0.000	0.000	0.901	3.432
2026-11-13 02:22:16.463	76.464	0.695	0.184	0.000	0.000	0.000	0.975	3.708	0.643	0.171	0.000	0.000	0.000	0.902	3.431
2026-11-13 02:22:16.896	76.896	0.695	0.184	0.000	0.000	0.000	0.975	3.708	0.643	0.171	0.000	0.000	0.000	0.902	3.431
2026-11-13 02:22:17.327	77.328	0.694	0.184	0.000	0.000	0.000	0.975	3.708	0.642	0.171	0.000	0.000	0.000	0.902	3.431
2026-11-13 02:22:17.759	77.760	0.694	0.184	0.000	0.000	0.000	0.976	3.708	0.642	0.171	0.000	0.000	0.000	0.903	3.431
2026-11-13 02:22:18.192	78.192	0.693	0.184	0.000	0.000	0.000	0.976	3.707	0.642	0.171	0.000	0.000	0.000	0.903	3.430
2026-11-13 02:22:18.623	78.624	0.693	0.184	0.000	0.000	0.000	0.976	3.707	0.641	0.171	0.000	0.000	0.000	0.903	3.430
2026-11-13 02:22:19.055	79.056	0.692	0.184	0.000	0.000	0.000	0.977	3.707	0.641	0.171	0.000	0.000	0.000	0.904	3.430
